mes,diaSemana,minuto,idSensor,sensCorriente,sensLuminosidad,sensSonido,sensPir,estadoLuz
3,6,256,1020,0,0.024,0.089,0,0
3,6,257,1020,0,0.025,0.074,0,0
3,6,258,1020,0,0.020,0.060,0,0
3,6,259,1020,0,0.023,0.065,0,0
3,6,260,1020,0,0.022,0.084,0,0
3,6,261,1020,0,0.022,0.081,0,0
3,6,262,1020,0,0.025,0.077,0,0
3,6,263,1020,0,0.027,0.064,0,0
3,6,264,1020,0,0.029,0.050,0,0
3,6,265,1020,0,0.029,0.041,0,0
3,6,266,1020,0,0.026,0.077,0,0
3,6,267,1020,0,0.020,0.066,0,0
3,6,268,1020,0,0.022,0.066,0,0
3,6,269,1020,0,0.023,0.050,0,0
3,6,270,1020,0,0.025,0.050,0,0
3,6,271,1020,0,0.022,0.084,0,0
3,6,272,1020,0,0.029,0.064,0,0
3,6,273,1020,0,0.025,0.055,0,0
3,6,274,1020,0,0.026,0.072,0,0
3,6,275,1020,0,0.029,0.082,0,0
3,6,276,1020,0,0.028,0.058,0,0
3,6,277,1020,0,0.028,0.047,0,0
3,6,278,1020,0,0.027,0.047,0,0
3,6,279,1020,0,0.028,0.076,0,0
3,6,280,1020,0,0.026,0.079,0,0
3,6,281,1020,0,0.022,0.078,0,0
3,6,282,1020,0,0.025,0.043,0,0
3,6,283,1020,0,0.028,0.060,0,0
3,6,284,1020,0,0.023,0.041,0,0
3,6,285,1020,0,0.024,0.049,0,0
3,6,286,1020,0,0.026,0.053,0,0
3,6,287,1020,0,0.025,0.053,0,0
3,6,288,1020,0,0.023,0.046,0,0
3,6,289,1020,0,0.025,0.078,0,0
3,6,290,1020,0,0.029,0.056,0,0
3,6,291,1020,0,0.020,0.051,0,0
3,6,292,1020,0,0.023,0.071,0,0
3,6,293,1020,0,0.021,0.059,0,0
3,6,294,1020,0,0.024,0.067,0,0
3,6,295,1020,0,0.028,0.074,0,0
3,6,296,1020,0,0.022,0.083,0,0
3,6,297,1020,0,0.029,0.074,0,0
3,6,298,1020,0,0.025,0.044,0,0
3,6,299,1020,0,0.020,0.083,0,0
3,6,300,1020,0,0.020,0.067,0,0
3,6,301,1020,0,0.025,0.051,0,0
3,6,302,1020,0,0.021,0.056,0,0
3,6,303,1020,0,0.020,0.055,0,0
3,6,304,1020,0,0.025,0.068,0,0
3,6,305,1020,0,0.021,0.065,0,0
3,6,306,1020,0,0.023,0.084,0,0
3,6,307,1020,0,0.024,0.063,0,0
3,6,308,1020,0,0.027,0.082,0,0
3,6,309,1020,0,0.025,0.071,0,0
3,6,310,1020,0,0.023,0.041,0,0
3,6,311,1020,0,0.027,0.075,0,0
3,6,312,1020,0,0.023,0.084,0,0
3,6,313,1020,0,0.024,0.081,0,0
3,6,314,1020,0,0.027,0.063,0,0
3,6,315,1020,0,0.020,0.059,0,0
3,6,316,1020,0,0.026,0.064,0,0
3,6,317,1020,0,0.028,0.056,0,0
3,6,318,1020,0,0.020,0.077,0,0
3,6,319,1020,0,0.022,0.046,0,0
3,6,320,1020,0,0.027,0.065,0,0
3,6,321,1020,0,0.025,0.067,0,0
3,6,322,1020,0,0.026,0.058,0,0
3,6,323,1020,0,0.023,0.054,0,0
3,6,324,1020,0,0.023,0.061,0,0
3,6,325,1020,0,0.022,0.048,0,0
3,6,326,1020,0,0.023,0.089,0,0
3,6,327,1020,0,0.022,0.069,0,0
3,6,328,1020,0,0.027,0.072,0,0
3,6,329,1020,0,0.024,0.069,0,0
3,6,330,1020,0,0.024,0.089,0,0
3,6,331,1020,0,0.022,0.051,0,0
3,6,332,1020,0,0.028,0.080,0,0
3,6,333,1020,0,0.022,0.060,0,0
3,6,334,1020,0,0.028,0.080,0,0
3,6,335,1020,0,0.025,0.073,0,0
3,6,336,1020,0,0.027,0.044,0,0
3,6,337,1020,0,0.025,0.065,0,0
3,6,338,1020,0,0.029,0.066,0,0
3,6,339,1020,0,0.022,0.085,0,0
3,6,340,1020,0,0.026,0.082,0,0
3,6,341,1020,0,0.022,0.061,0,0
3,6,342,1020,0,0.023,0.083,0,0
3,6,343,1020,0,0.029,0.040,0,0
3,6,344,1020,0,0.027,0.079,0,0
3,6,345,1020,0,0.026,0.055,0,0
3,6,346,1020,0,0.027,0.042,0,0
3,6,347,1020,0,0.021,0.061,0,0
3,6,348,1020,0,0.020,0.068,0,0
3,6,349,1020,0,0.029,0.087,0,0
3,6,350,1020,0,0.025,0.066,0,0
3,6,351,1020,0,0.026,0.044,0,0
3,6,352,1020,0,0.023,0.056,0,0
3,6,353,1020,0,0.021,0.066,0,0
3,6,354,1020,0,0.023,0.081,0,0
3,6,355,1020,0,0.022,0.064,0,0
3,6,356,1020,0,0.028,0.085,0,0
3,6,357,1020,0,0.023,0.076,0,0
3,6,358,1020,0,0.021,0.075,0,0
3,6,359,1020,0,0.029,0.061,0,0
3,6,360,1020,0,0.041,0.086,0,0
3,6,361,1020,0,0.041,0.040,0,0
3,6,362,1020,0,0.047,0.043,0,0
3,6,363,1020,0,0.040,0.063,0,0
3,6,364,1020,0,0.041,0.054,0,0
3,6,365,1020,0,0.040,0.067,0,0
3,6,366,1020,0,0.046,0.044,0,0
3,6,367,1020,0,0.045,0.055,0,0
3,6,368,1020,0,0.047,0.068,0,0
3,6,369,1020,0,0.042,0.074,0,0
3,6,370,1020,0,0.040,0.041,0,0
3,6,371,1020,0,0.041,0.047,0,0
3,6,372,1020,0,0.047,0.070,0,0
3,6,373,1020,0,0.040,0.041,0,0
3,6,374,1020,0,0.046,0.074,0,0
3,6,375,1020,0,0.048,0.089,0,0
3,6,376,1020,0,0.044,0.046,0,0
3,6,377,1020,0,0.043,0.041,0,0
3,6,378,1020,0,0.046,0.077,0,0
3,6,379,1020,0,0.047,0.079,0,0
3,6,380,1020,0,0.046,0.049,0,0
3,6,381,1020,0,0.040,0.089,0,0
3,6,382,1020,0,0.048,0.087,0,0
3,6,383,1020,0,0.043,0.055,0,0
3,6,384,1020,0,0.044,0.051,0,0
3,6,385,1020,0,0.045,0.069,0,0
3,6,386,1020,0,0.041,0.052,0,0
3,6,387,1020,0,0.046,0.059,0,0
3,6,388,1020,0,0.046,0.082,0,0
3,6,389,1020,0,0.042,0.079,0,0
3,6,390,1020,0,0.045,0.049,0,0
3,6,391,1020,0,0.041,0.040,0,0
3,6,392,1020,0,0.043,0.072,0,0
3,6,393,1020,0,0.046,0.054,0,0
3,6,394,1020,0,0.042,0.041,0,0
3,6,395,1020,0,0.040,0.044,0,0
3,6,396,1020,0,0.041,0.053,0,0
3,6,397,1020,0,0.049,0.083,0,0
3,6,398,1020,0,0.042,0.041,0,0
3,6,399,1020,0,0.041,0.066,0,0
3,6,400,1020,0,0.044,0.049,0,0
3,6,401,1020,0,0.046,0.069,0,0
3,6,402,1020,0,0.042,0.089,0,0
3,6,403,1020,0,0.041,0.057,0,0
3,6,404,1020,0,0.044,0.047,0,0
3,6,405,1020,0,0.048,0.064,0,0
3,6,406,1020,0,0.044,0.087,0,0
3,6,407,1020,0,0.042,0.087,0,0
3,6,408,1020,0,0.042,0.064,0,0
3,6,409,1020,0,0.044,0.063,0,0
3,6,410,1020,0,0.048,0.060,0,0
3,6,411,1020,0,0.047,0.048,0,0
3,6,412,1020,0,0.040,0.061,0,0
3,6,413,1020,0,0.044,0.088,0,0
3,6,414,1020,0,0.046,0.068,0,0
3,6,415,1020,0,0.048,0.066,0,0
3,6,416,1020,0,0.047,0.067,0,0
3,6,417,1020,0,0.042,0.064,0,0
3,6,418,1020,0,0.043,0.062,0,0
3,6,419,1020,0,0.049,0.055,0,0
3,6,420,1020,289,0.842,0.444,1,1
3,6,421,1020,272,0.757,0.417,1,1
3,6,422,1020,290,0.817,0.428,1,1
3,6,423,1020,283,0.813,0.440,1,1
3,6,424,1020,267,0.783,0.420,1,1
3,6,425,1020,269,0.781,0.406,1,1
3,6,426,1020,261,0.796,0.413,1,1
3,6,427,1020,283,0.844,0.433,1,1
3,6,428,1020,276,0.797,0.401,1,1
3,6,429,1020,250,0.800,0.421,1,1
3,6,430,1020,270,0.789,0.447,1,1
3,6,431,1020,278,0.801,0.432,1,1
3,6,432,1020,267,0.826,0.423,1,1
3,6,433,1020,259,0.830,0.422,1,1
3,6,434,1020,273,0.777,0.425,1,1
3,6,435,1020,277,0.762,0.439,1,1
3,6,436,1020,251,0.750,0.418,1,1
3,6,437,1020,277,0.764,0.444,1,1
3,6,438,1020,257,0.820,0.448,1,1
3,6,439,1020,252,0.793,0.439,1,1
3,6,440,1020,258,0.765,0.443,1,1
3,6,441,1020,260,0.824,0.430,1,1
3,6,442,1020,299,0.828,0.405,1,1
3,6,443,1020,266,0.838,0.401,1,1
3,6,444,1020,298,0.801,0.442,1,1
3,6,445,1020,282,0.846,0.446,1,1
3,6,446,1020,259,0.791,0.423,1,1
3,6,447,1020,253,0.810,0.447,1,1
3,6,448,1020,272,0.781,0.413,1,1
3,6,449,1020,262,0.837,0.420,1,1
3,6,450,1020,272,0.754,0.435,1,1
3,6,451,1020,0,0.754,0.144,1,0
3,6,452,1020,0,0.754,0.141,1,0
3,6,453,1020,0,0.754,0.124,1,0
3,6,454,1020,0,0.754,0.129,1,0
3,6,455,1020,0,0.754,0.136,1,0
3,6,456,1020,0,0.754,0.106,1,0
3,6,457,1020,0,0.754,0.149,1,0
3,6,458,1020,0,0.754,0.137,1,0
3,6,459,1020,0,0.754,0.131,1,0
3,6,460,1020,0,0.754,0.142,1,0
3,6,461,1020,0,0.754,0.139,1,0
3,6,462,1020,0,0.754,0.148,1,0
3,6,463,1020,0,0.754,0.100,1,0
3,6,464,1020,0,0.754,0.136,1,0
3,6,465,1020,0,0.754,0.103,1,0
3,6,466,1020,0,0.754,0.112,1,0
3,6,467,1020,0,0.754,0.103,1,0
3,6,468,1020,0,0.754,0.121,1,0
3,6,469,1020,0,0.754,0.131,1,0
3,6,470,1020,0,0.754,0.122,1,0
3,6,471,1020,0,0.754,0.133,1,0
3,6,472,1020,0,0.754,0.114,1,0
3,6,473,1020,0,0.754,0.134,1,0
3,6,474,1020,0,0.754,0.146,1,0
3,6,475,1020,0,0.754,0.101,1,0
3,6,476,1020,0,0.754,0.139,1,0
3,6,477,1020,0,0.754,0.121,1,0
3,6,478,1020,0,0.754,0.122,1,0
3,6,479,1020,0,0.754,0.131,1,0
3,6,480,1020,0,0.451,0.137,1,0
3,6,481,1020,0,0.411,0.111,1,0
3,6,482,1020,0,0.489,0.143,1,0
3,6,483,1020,0,0.461,0.127,1,0
3,6,484,1020,0,0.430,0.138,1,0
3,6,485,1020,0,0.406,0.140,1,0
3,6,486,1020,0,0.450,0.144,1,0
3,6,487,1020,0,0.412,0.146,1,0
3,6,488,1020,0,0.405,0.132,1,0
3,6,489,1020,0,0.405,0.145,1,0
3,6,490,1020,0,0.437,0.139,1,0
3,6,491,1020,0,0.486,0.133,1,0
3,6,492,1020,0,0.414,0.107,1,0
3,6,493,1020,0,0.461,0.133,1,0
3,6,494,1020,0,0.433,0.121,1,0
3,6,495,1020,0,0.473,0.127,1,0
3,6,496,1020,0,0.475,0.105,1,0
3,6,497,1020,0,0.421,0.115,1,0
3,6,498,1020,0,0.421,0.114,1,0
3,6,499,1020,0,0.408,0.104,1,0
3,6,500,1020,0,0.438,0.126,1,0
3,6,501,1020,0,0.442,0.137,1,0
3,6,502,1020,0,0.412,0.101,1,0
3,6,503,1020,0,0.405,0.127,1,0
3,6,504,1020,0,0.402,0.108,1,0
3,6,505,1020,0,0.414,0.134,1,0
3,6,506,1020,0,0.483,0.137,1,0
3,6,507,1020,0,0.404,0.101,1,0
3,6,508,1020,0,0.415,0.103,1,0
3,6,509,1020,0,0.421,0.130,1,0
3,6,510,1020,0,0.413,0.138,1,0
3,6,511,1020,0,0.456,0.127,1,0
3,6,512,1020,0,0.472,0.105,1,0
3,6,513,1020,0,0.482,0.111,1,0
3,6,514,1020,0,0.407,0.126,1,0
3,6,515,1020,0,0.442,0.122,1,0
3,6,516,1020,0,0.449,0.107,1,0
3,6,517,1020,0,0.463,0.113,1,0
3,6,518,1020,0,0.485,0.131,1,0
3,6,519,1020,0,0.478,0.124,1,0
3,6,520,1020,0,0.437,0.111,1,0
3,6,521,1020,0,0.434,0.105,1,0
3,6,522,1020,0,0.424,0.131,1,0
3,6,523,1020,0,0.433,0.127,1,0
3,6,524,1020,0,0.471,0.129,1,0
3,6,525,1020,0,0.474,0.138,1,0
3,6,526,1020,0,0.412,0.110,1,0
3,6,527,1020,0,0.480,0.120,1,0
3,6,528,1020,0,0.453,0.149,1,0
3,6,529,1020,0,0.424,0.144,1,0
3,6,530,1020,0,0.413,0.132,1,0
3,6,531,1020,0,0.437,0.137,1,0
3,6,532,1020,0,0.447,0.142,1,0
3,6,533,1020,0,0.482,0.146,1,0
3,6,534,1020,0,0.410,0.101,1,0
3,6,535,1020,0,0.412,0.109,1,0
3,6,536,1020,0,0.411,0.139,1,0
3,6,537,1020,0,0.486,0.114,1,0
3,6,538,1020,0,0.443,0.103,1,0
3,6,539,1020,0,0.457,0.142,1,0
3,6,540,1020,0,0.475,0.122,1,0
3,6,541,1020,0,0.400,0.140,1,0
3,6,542,1020,0,0.456,0.131,1,0
3,6,543,1020,0,0.427,0.105,1,0
3,6,544,1020,0,0.401,0.130,1,0
3,6,545,1020,0,0.472,0.123,1,0
3,6,546,1020,0,0.459,0.135,1,0
3,6,547,1020,0,0.475,0.149,1,0
3,6,548,1020,0,0.451,0.126,1,0
3,6,549,1020,0,0.414,0.116,1,0
3,6,550,1020,0,0.456,0.135,1,0
3,6,551,1020,0,0.485,0.104,1,0
3,6,552,1020,0,0.462,0.123,1,0
3,6,553,1020,0,0.422,0.132,1,0
3,6,554,1020,0,0.441,0.107,1,0
3,6,555,1020,0,0.455,0.109,1,0
3,6,556,1020,0,0.424,0.123,1,0
3,6,557,1020,0,0.423,0.103,1,0
3,6,558,1020,0,0.449,0.136,1,0
3,6,559,1020,0,0.438,0.123,1,0
3,6,560,1020,0,0.448,0.117,1,0
3,6,561,1020,0,0.418,0.103,1,0
3,6,562,1020,0,0.485,0.134,1,0
3,6,563,1020,0,0.465,0.140,1,0
3,6,564,1020,0,0.461,0.109,1,0
3,6,565,1020,0,0.449,0.141,1,0
3,6,566,1020,0,0.446,0.126,1,0
3,6,567,1020,0,0.424,0.136,1,0
3,6,568,1020,0,0.410,0.120,1,0
3,6,569,1020,0,0.424,0.144,1,0
3,6,570,1020,0,0.482,0.121,1,0
3,6,571,1020,0,0.485,0.101,1,0
3,6,572,1020,0,0.416,0.107,1,0
3,6,573,1020,0,0.439,0.115,1,0
3,6,574,1020,0,0.478,0.104,1,0
3,6,575,1020,0,0.477,0.111,1,0
3,6,576,1020,0,0.450,0.101,1,0
3,6,577,1020,0,0.404,0.110,1,0
3,6,578,1020,0,0.433,0.108,1,0
3,6,579,1020,0,0.444,0.112,1,0
3,6,580,1020,0,0.483,0.141,1,0
3,6,581,1020,0,0.425,0.148,1,0
3,6,582,1020,0,0.413,0.106,1,0
3,6,583,1020,0,0.421,0.124,1,0
3,6,584,1020,0,0.422,0.105,1,0
3,6,585,1020,0,0.478,0.147,1,0
3,6,586,1020,0,0.448,0.149,1,0
3,6,587,1020,0,0.459,0.137,1,0
3,6,588,1020,0,0.402,0.121,1,0
3,6,589,1020,0,0.408,0.136,1,0
3,6,590,1020,0,0.453,0.103,1,0
3,6,591,1020,0,0.481,0.111,1,0
3,6,592,1020,0,0.428,0.132,1,0
3,6,593,1020,0,0.482,0.105,1,0
3,6,594,1020,0,0.430,0.134,1,0
3,6,595,1020,0,0.451,0.147,1,0
3,6,596,1020,0,0.477,0.114,1,0
3,6,597,1020,0,0.481,0.114,1,0
3,6,598,1020,0,0.443,0.128,1,0
3,6,599,1020,0,0.461,0.125,1,0
3,6,600,1020,0,0.487,0.134,1,0
3,6,601,1020,0,0.402,0.144,1,0
3,6,602,1020,0,0.421,0.149,1,0
3,6,603,1020,0,0.417,0.100,1,0
3,6,604,1020,0,0.487,0.128,1,0
3,6,605,1020,0,0.489,0.139,1,0
3,6,606,1020,0,0.427,0.115,1,0
3,6,607,1020,0,0.435,0.145,1,0
3,6,608,1020,0,0.480,0.131,1,0
3,6,609,1020,0,0.488,0.101,1,0
3,6,610,1020,0,0.400,0.121,1,0
3,6,611,1020,0,0.421,0.132,1,0
3,6,612,1020,0,0.438,0.142,1,0
3,6,613,1020,0,0.439,0.121,1,0
3,6,614,1020,0,0.476,0.142,1,0
3,6,615,1020,0,0.470,0.127,1,0
3,6,616,1020,0,0.454,0.149,1,0
3,6,617,1020,0,0.467,0.135,1,0
3,6,618,1020,0,0.415,0.119,1,0
3,6,619,1020,0,0.435,0.108,1,0
3,6,620,1020,0,0.401,0.130,1,0
3,6,621,1020,0,0.486,0.129,1,0
3,6,622,1020,0,0.432,0.137,1,0
3,6,623,1020,0,0.407,0.137,1,0
3,6,624,1020,0,0.428,0.126,1,0
3,6,625,1020,0,0.477,0.112,1,0
3,6,626,1020,0,0.487,0.149,1,0
3,6,627,1020,0,0.446,0.109,1,0
3,6,628,1020,0,0.420,0.145,1,0
3,6,629,1020,0,0.434,0.149,1,0
3,6,630,1020,0,0.444,0.144,1,0
3,6,631,1020,0,0.460,0.113,1,0
3,6,632,1020,0,0.436,0.126,1,0
3,6,633,1020,0,0.435,0.138,1,0
3,6,634,1020,0,0.478,0.145,1,0
3,6,635,1020,0,0.432,0.122,1,0
3,6,636,1020,0,0.465,0.133,1,0
3,6,637,1020,0,0.480,0.126,1,0
3,6,638,1020,0,0.468,0.102,1,0
3,6,639,1020,0,0.447,0.132,1,0
3,6,640,1020,0,0.461,0.123,1,0
3,6,641,1020,0,0.471,0.136,1,0
3,6,642,1020,0,0.432,0.131,1,0
3,6,643,1020,0,0.406,0.137,1,0
3,6,644,1020,0,0.400,0.147,1,0
3,6,645,1020,0,0.406,0.127,1,0
3,6,646,1020,0,0.432,0.139,1,0
3,6,647,1020,0,0.430,0.123,1,0
3,6,648,1020,0,0.458,0.130,1,0
3,6,649,1020,0,0.416,0.100,1,0
3,6,650,1020,0,0.442,0.144,1,0
3,6,651,1020,0,0.452,0.108,1,0
3,6,652,1020,0,0.444,0.110,1,0
3,6,653,1020,0,0.454,0.107,1,0
3,6,654,1020,0,0.454,0.128,1,0
3,6,655,1020,0,0.422,0.134,1,0
3,6,656,1020,0,0.471,0.128,1,0
3,6,657,1020,0,0.489,0.132,1,0
3,6,658,1020,0,0.483,0.125,1,0
3,6,659,1020,0,0.437,0.113,1,0
3,6,660,1020,0,0.420,0.146,1,0
3,6,661,1020,0,0.465,0.105,1,0
3,6,662,1020,0,0.472,0.123,1,0
3,6,663,1020,0,0.416,0.124,1,0
3,6,664,1020,0,0.461,0.119,1,0
3,6,665,1020,0,0.411,0.135,1,0
3,6,666,1020,0,0.456,0.105,1,0
3,6,667,1020,0,0.485,0.136,1,0
3,6,668,1020,0,0.458,0.135,1,0
3,6,669,1020,0,0.472,0.121,1,0
3,6,670,1020,0,0.456,0.114,1,0
3,6,671,1020,0,0.418,0.139,1,0
3,6,672,1020,0,0.478,0.147,1,0
3,6,673,1020,0,0.429,0.143,1,0
3,6,674,1020,0,0.478,0.130,1,0
3,6,675,1020,0,0.424,0.129,1,0
3,6,676,1020,0,0.458,0.134,1,0
3,6,677,1020,0,0.411,0.107,1,0
3,6,678,1020,0,0.455,0.137,1,0
3,6,679,1020,0,0.409,0.105,1,0
3,6,680,1020,0,0.453,0.111,1,0
3,6,681,1020,0,0.438,0.123,1,0
3,6,682,1020,0,0.425,0.138,1,0
3,6,683,1020,0,0.476,0.137,1,0
3,6,684,1020,0,0.444,0.129,1,0
3,6,685,1020,0,0.411,0.138,1,0
3,6,686,1020,0,0.478,0.108,1,0
3,6,687,1020,0,0.475,0.110,1,0
3,6,688,1020,0,0.463,0.104,1,0
3,6,689,1020,0,0.444,0.115,1,0
3,6,690,1020,0,0.440,0.112,1,0
3,6,691,1020,0,0.470,0.100,1,0
3,6,692,1020,0,0.432,0.136,1,0
3,6,693,1020,0,0.406,0.102,1,0
3,6,694,1020,0,0.412,0.127,1,0
3,6,695,1020,0,0.474,0.111,1,0
3,6,696,1020,0,0.417,0.138,1,0
3,6,697,1020,0,0.453,0.135,1,0
3,6,698,1020,0,0.470,0.101,1,0
3,6,699,1020,0,0.434,0.140,1,0
3,6,700,1020,0,0.432,0.139,1,0
3,6,701,1020,0,0.416,0.120,1,0
3,6,702,1020,0,0.408,0.136,1,0
3,6,703,1020,0,0.485,0.111,1,0
3,6,704,1020,0,0.410,0.142,1,0
3,6,705,1020,0,0.465,0.140,1,0
3,6,706,1020,0,0.432,0.114,1,0
3,6,707,1020,0,0.453,0.140,1,0
3,6,708,1020,0,0.431,0.141,1,0
3,6,709,1020,0,0.468,0.101,1,0
3,6,710,1020,0,0.475,0.112,1,0
3,6,711,1020,0,0.473,0.139,1,0
3,6,712,1020,0,0.422,0.144,1,0
3,6,713,1020,0,0.471,0.143,1,0
3,6,714,1020,0,0.428,0.126,1,0
3,6,715,1020,0,0.423,0.138,1,0
3,6,716,1020,0,0.485,0.112,1,0
3,6,717,1020,0,0.475,0.111,1,0
3,6,718,1020,0,0.403,0.144,1,0
3,6,719,1020,0,0.461,0.119,1,0
3,6,720,1020,0,0.407,0.144,1,0
3,6,721,1020,0,0.441,0.112,1,0
3,6,722,1020,0,0.421,0.122,1,0
3,6,723,1020,0,0.476,0.100,1,0
3,6,724,1020,0,0.476,0.120,1,0
3,6,725,1020,0,0.424,0.144,1,0
3,6,726,1020,0,0.422,0.145,1,0
3,6,727,1020,0,0.453,0.102,1,0
3,6,728,1020,0,0.455,0.121,1,0
3,6,729,1020,0,0.466,0.104,1,0
3,6,730,1020,0,0.456,0.119,1,0
3,6,731,1020,0,0.435,0.124,1,0
3,6,732,1020,0,0.471,0.145,1,0
3,6,733,1020,0,0.477,0.106,1,0
3,6,734,1020,0,0.448,0.110,1,0
3,6,735,1020,0,0.419,0.115,1,0
3,6,736,1020,0,0.456,0.100,1,0
3,6,737,1020,0,0.406,0.112,1,0
3,6,738,1020,0,0.433,0.113,1,0
3,6,739,1020,0,0.412,0.127,1,0
3,6,740,1020,0,0.406,0.146,1,0
3,6,741,1020,0,0.416,0.148,1,0
3,6,742,1020,0,0.439,0.127,1,0
3,6,743,1020,0,0.412,0.132,1,0
3,6,744,1020,0,0.445,0.103,1,0
3,6,745,1020,0,0.478,0.106,1,0
3,6,746,1020,0,0.462,0.114,1,0
3,6,747,1020,0,0.458,0.105,1,0
3,6,748,1020,0,0.476,0.122,1,0
3,6,749,1020,0,0.431,0.102,1,0
3,6,750,1020,0,0.488,0.108,1,0
3,6,751,1020,0,0.416,0.123,1,0
3,6,752,1020,0,0.411,0.139,1,0
3,6,753,1020,0,0.444,0.129,1,0
3,6,754,1020,0,0.410,0.131,1,0
3,6,755,1020,0,0.414,0.112,1,0
3,6,756,1020,0,0.428,0.104,1,0
3,6,757,1020,0,0.447,0.101,1,0
3,6,758,1020,0,0.415,0.103,1,0
3,6,759,1020,0,0.414,0.143,1,0
3,6,760,1020,0,0.400,0.136,1,0
3,6,761,1020,0,0.452,0.120,1,0
3,6,762,1020,0,0.440,0.111,1,0
3,6,763,1020,0,0.415,0.129,1,0
3,6,764,1020,0,0.489,0.134,1,0
3,6,765,1020,0,0.434,0.120,1,0
3,6,766,1020,0,0.430,0.112,1,0
3,6,767,1020,0,0.481,0.149,1,0
3,6,768,1020,0,0.459,0.140,1,0
3,6,769,1020,0,0.411,0.125,1,0
3,6,770,1020,0,0.450,0.144,1,0
3,6,771,1020,0,0.421,0.101,1,0
3,6,772,1020,0,0.482,0.136,1,0
3,6,773,1020,0,0.470,0.115,1,0
3,6,774,1020,0,0.471,0.120,1,0
3,6,775,1020,0,0.485,0.102,1,0
3,6,776,1020,0,0.472,0.147,1,0
3,6,777,1020,0,0.439,0.101,1,0
3,6,778,1020,0,0.443,0.124,1,0
3,6,779,1020,0,0.465,0.137,1,0
3,6,780,1020,0,0.462,0.149,1,0
3,6,781,1020,0,0.400,0.132,1,0
3,6,782,1020,0,0.432,0.127,1,0
3,6,783,1020,0,0.467,0.131,1,0
3,6,784,1020,0,0.466,0.105,1,0
3,6,785,1020,0,0.460,0.102,1,0
3,6,786,1020,0,0.400,0.149,1,0
3,6,787,1020,0,0.480,0.103,1,0
3,6,788,1020,0,0.428,0.117,1,0
3,6,789,1020,0,0.464,0.106,1,0
3,6,790,1020,0,0.436,0.146,1,0
3,6,791,1020,0,0.483,0.149,1,0
3,6,792,1020,0,0.468,0.116,1,0
3,6,793,1020,0,0.428,0.145,1,0
3,6,794,1020,0,0.446,0.137,1,0
3,6,795,1020,0,0.409,0.107,1,0
3,6,796,1020,0,0.441,0.103,1,0
3,6,797,1020,0,0.462,0.117,1,0
3,6,798,1020,0,0.413,0.138,1,0
3,6,799,1020,0,0.481,0.120,1,0
3,6,800,1020,0,0.413,0.117,1,0
3,6,801,1020,0,0.431,0.123,1,0
3,6,802,1020,0,0.408,0.131,1,0
3,6,803,1020,0,0.442,0.104,1,0
3,6,804,1020,0,0.435,0.129,1,0
3,6,805,1020,0,0.429,0.132,1,0
3,6,806,1020,0,0.480,0.108,1,0
3,6,807,1020,0,0.423,0.107,1,0
3,6,808,1020,0,0.464,0.149,1,0
3,6,809,1020,0,0.428,0.124,1,0
3,6,810,1020,0,0.400,0.142,1,0
3,6,811,1020,0,0.422,0.101,1,0
3,6,812,1020,0,0.461,0.121,1,0
3,6,813,1020,0,0.453,0.103,1,0
3,6,814,1020,0,0.462,0.114,1,0
3,6,815,1020,0,0.476,0.113,1,0
3,6,816,1020,0,0.433,0.138,1,0
3,6,817,1020,0,0.451,0.102,1,0
3,6,818,1020,0,0.483,0.125,1,0
3,6,819,1020,0,0.428,0.115,1,0
3,6,820,1020,0,0.424,0.145,1,0
3,6,821,1020,0,0.429,0.149,1,0
3,6,822,1020,0,0.440,0.138,1,0
3,6,823,1020,0,0.423,0.142,1,0
3,6,824,1020,0,0.451,0.105,1,0
3,6,825,1020,0,0.468,0.118,1,0
3,6,826,1020,0,0.471,0.139,1,0
3,6,827,1020,0,0.470,0.100,1,0
3,6,828,1020,0,0.417,0.127,1,0
3,6,829,1020,0,0.414,0.126,1,0
3,6,830,1020,0,0.450,0.125,1,0
3,6,831,1020,0,0.409,0.141,1,0
3,6,832,1020,0,0.415,0.144,1,0
3,6,833,1020,0,0.407,0.128,1,0
3,6,834,1020,0,0.411,0.133,1,0
3,6,835,1020,0,0.441,0.119,1,0
3,6,836,1020,0,0.477,0.101,1,0
3,6,837,1020,0,0.466,0.113,1,0
3,6,838,1020,0,0.478,0.135,1,0
3,6,839,1020,0,0.421,0.118,1,0
3,6,840,1020,0,0.406,0.111,1,0
3,6,841,1020,0,0.444,0.126,1,0
3,6,842,1020,0,0.479,0.135,1,0
3,6,843,1020,0,0.480,0.147,1,0
3,6,844,1020,0,0.448,0.144,1,0
3,6,845,1020,0,0.443,0.128,1,0
3,6,846,1020,0,0.463,0.118,1,0
3,6,847,1020,0,0.457,0.100,1,0
3,6,848,1020,0,0.488,0.126,1,0
3,6,849,1020,0,0.455,0.128,1,0
3,6,850,1020,0,0.458,0.126,1,0
3,6,851,1020,0,0.452,0.128,1,0
3,6,852,1020,0,0.417,0.100,1,0
3,6,853,1020,0,0.486,0.129,1,0
3,6,854,1020,0,0.443,0.133,1,0
3,6,855,1020,0,0.441,0.122,1,0
3,6,856,1020,0,0.426,0.127,1,0
3,6,857,1020,0,0.481,0.102,1,0
3,6,858,1020,0,0.440,0.134,1,0
3,6,859,1020,0,0.477,0.124,1,0
3,6,860,1020,0,0.464,0.121,1,0
3,6,861,1020,0,0.447,0.147,1,0
